EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MonthlyIncome,Over18,PercentSalaryHike,StandardHours,TotalWorkingYears,YearsAtCompany,YearsAtCompany,EnvironmentSatisfaction,JobSatisfaction,PerformanceRating
2676,31,No,Non-Travel,Research & Development,8,4,Life Sciences,1,Female,4,Sales Executive,147320,Y,12,8,10,9,10,2,1,3
2677,26,No,Travel_Rarely,Research & Development,11,4,Medical,1,Male,2,Manager,92780,Y,20,8,5,4,5,4,3,4
2678,36,No,Travel_Frequently,Research & Development,5,1,Technical Degree,1,Male,1,Sales Executive,13590,Y,12,8,17,5,6,3,4,3
2679,39,No,Travel_Rarely,Research & Development,2,1,Medical,1,Female,1,Research Scientist,47790,Y,14,8,9,7,8,4,1,3
2680,27,No,Travel_Rarely,Research & Development,8,2,Medical,1,Male,1,Laboratory Technician,164220,Y,20,8,6,6,7,2,2,4
2681,49,No,Travel_Frequently,Research & Development,6,1,Medical,1,Male,3,Healthcare Representative,29960,Y,18,8,17,9,10,4,2,3
2682,34,No,Travel_Rarely,Sales,4,3,Medical,1,Female,1,Sales Executive,12610,Y,14,8,6,4,5,2,3,3
2683,41,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Female,1,Research Scientist,20990,Y,12,8,8,6,7,2,4,3
2684,49,No,Travel_Frequently,Sales,1,4,Life Sciences,1,Female,2,Manufacturing Director,58100,Y,21,8,10,10,11,3,2,4
2685,37,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Sales Executive,56470,Y,19,8,7,0,1,4,3,3
2686,33,No,Travel_Frequently,Research & Development,10,2,Medical,1,Male,2,Research Scientist,34200,Y,14,8,8,8,9,4,3,3
2687,27,No,Travel_Rarely,Sales,5,4,Medical,1,Female,4,Manufacturing Director,44000,Y,17,8,6,2,3,1,2,3
2688,32,No,Travel_Frequently,Research & Development,9,2,Medical,1,Female,2,Research Scientist,35000,Y,16,8,8,7,8,4,4,3
2689,59,No,Travel_Rarely,Sales,2,2,Marketing,1,Female,5,Sales Representative,20660,Y,12,8,12,1,2,3,1,3
2690,30,No,Travel_Rarely,Research & Development,11,4,Medical,1,Male,2,Laboratory Technician,171690,Y,17,8,1,1,2,4,3,3
2691,38,No,Travel_Frequently,Sales,18,4,Life Sciences,1,Male,2,Healthcare Representative,41620,Y,15,8,10,9,10,4,3,3
2692,36,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,1,Sales Executive,92040,Y,23,8,17,7,8,3,3,4
2693,35,No,Travel_Rarely,Human Resources,3,4,Human Resources,1,Male,2,Manager,32940,Y,11,8,6,5,6,1,2,3
2694,29,No,Travel_Rarely,Sales,29,4,Life Sciences,1,Male,2,Laboratory Technician,21270,Y,11,8,10,9,10,4,3,3
2695,31,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,2,Laboratory Technician,39750,Y,15,8,5,5,6,1,3,3
2696,34,No,Travel_Rarely,Research & Development,28,3,Technical Degree,1,Male,1,Laboratory Technician,107930,Y,11,8,3,2,3,2,4,3
2697,28,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,5,Research Director,100960,Y,13,8,6,4,5,3,3,3
2698,29,No,Travel_Rarely,Research & Development,16,2,Life Sciences,1,Female,4,Laboratory Technician,36460,Y,14,8,10,10,11,2,1,3
2699,32,No,Travel_Rarely,Human Resources,22,3,Human Resources,1,Female,2,Research Director,74460,Y,19,8,7,6,7,1,2,3
2700,22,No,Non-Travel,Research & Development,8,3,Life Sciences,1,Female,3,Sales Executive,108510,Y,16,8,1,1,2,4,4,3
2701,53,No,Travel_Rarely,Research & Development,11,3,Medical,1,Male,2,Manager,21090,Y,13,8,31,25,26,1,4,3
2702,38,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,Female,1,Manufacturing Director,37220,Y,14,8,6,3,4,4,4,3
2703,24,No,Non-Travel,Research & Development,1,5,Life Sciences,1,Male,3,Research Scientist,93800,Y,16,8,5,4,5,1,3,3
2704,36,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,1,Research Director,54860,Y,12,8,10,5,6,3,1,3
2705,34,No,Travel_Rarely,Sales,24,3,Marketing,1,Male,4,Research Scientist,27420,Y,11,8,13,12,13,1,2,3
2706,21,No,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,2,Manufacturing Director,137570,Y,12,8,0,0,1,3,4,3
2707,34,Yes,Travel_Rarely,Sales,15,2,Marketing,1,Female,2,Research Scientist,84630,Y,13,8,8,4,5,2,1,3
2708,53,No,Travel_Rarely,Sales,2,1,Life Sciences,1,Male,5,Human Resources,31620,Y,15,8,26,14,15,3,NA,3
2709,32,Yes,Travel_Frequently,Research & Development,10,3,Medical,1,Female,2,Manufacturing Director,165980,Y,13,8,10,10,11,2,1,3
2710,42,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,Male,2,Laboratory Technician,66510,Y,20,8,10,9,10,3,2,4
2711,44,No,Travel_Rarely,Research & Development,3,1,Life Sciences,1,Female,1,Manufacturing Director,23450,Y,15,8,24,22,23,1,4,3
2712,46,No,Travel_Rarely,Sales,2,3,Life Sciences,1,Female,1,Research Scientist,34200,Y,13,8,22,2,3,2,1,3
2713,33,No,Travel_Rarely,Sales,3,3,Medical,1,Male,1,Manufacturing Director,43730,Y,14,8,7,1,2,3,4,3
2714,44,No,Travel_Rarely,Human Resources,26,3,Life Sciences,1,Male,5,Healthcare Representative,47590,Y,21,8,9,4,5,4,4,4
2715,30,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Female,1,Research Scientist,53010,Y,16,8,10,10,11,4,3,3
2716,39,Yes,Travel_Rarely,Human Resources,1,4,Medical,1,Male,1,Sales Executive,36730,Y,14,8,19,1,2,4,4,3
2717,24,Yes,Travel_Rarely,Human Resources,2,5,Human Resources,1,Male,3,Sales Executive,47680,Y,11,8,6,2,3,2,4,3
2718,43,No,Travel_Rarely,Sales,9,5,Technical Degree,1,Female,1,Research Director,12740,Y,19,8,6,5,6,4,3,3
2719,50,Yes,Travel_Rarely,Research & Development,12,4,Medical,1,Male,1,Research Director,49000,Y,11,8,3,3,4,1,3,3
2720,35,No,Travel_Rarely,Sales,2,4,Marketing,1,Male,3,Manufacturing Director,104660,Y,13,8,2,2,3,4,4,3
2721,36,No,Travel_Rarely,Research & Development,25,1,Life Sciences,1,Female,4,Sales Executive,170070,Y,12,8,6,1,2,2,1,3
2722,33,No,Travel_Frequently,Sales,9,2,Marketing,1,Male,4,Human Resources,29090,Y,11,8,10,5,6,3,1,3
2723,35,No,Travel_Rarely,Research & Development,10,1,Medical,1,Male,1,Research Scientist,57650,Y,14,8,1,1,2,3,4,3
2724,27,No,Travel_Rarely,Sales,8,2,Marketing,1,Female,3,Research Scientist,45990,Y,15,8,1,1,2,4,1,3
2725,26,Yes,Travel_Rarely,Sales,4,3,Marketing,1,Male,2,Manager,24040,Y,12,8,1,1,2,1,3,3
2726,27,No,Travel_Frequently,Sales,24,3,Life Sciences,1,Male,4,Healthcare Representative,31720,Y,20,8,9,9,10,4,3,4
2727,30,No,Travel_Frequently,Research & Development,1,4,Medical,1,Male,1,Research Scientist,20330,Y,14,8,12,12,13,3,4,3
2728,41,Yes,Travel_Rarely,Sales,20,4,Marketing,1,Male,2,Sales Executive,102090,Y,13,8,23,22,23,2,3,3
2729,34,No,Non-Travel,Research & Development,7,2,Technical Degree,1,Female,1,Research Scientist,86200,Y,13,8,10,9,10,2,3,3
2730,37,No,Travel_Rarely,Research & Development,17,3,Life Sciences,1,Female,3,Sales Executive,20640,Y,16,8,8,1,2,2,2,3
2731,46,No,Travel_Frequently,Research & Development,20,3,Technical Degree,1,Male,3,Sales Executive,40350,Y,14,8,14,9,10,1,4,3
2732,35,No,Travel_Rarely,Research & Development,8,4,Medical,1,Female,3,Research Scientist,38380,Y,16,8,1,1,2,4,4,3
2733,48,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Female,1,Sales Executive,45910,Y,16,8,23,1,2,1,3,3
2734,28,Yes,Travel_Rarely,Research & Development,10,1,Medical,1,Male,1,Sales Executive,25610,Y,22,8,2,2,3,3,3,4
2735,44,No,Travel_Rarely,Research & Development,1,1,Medical,1,Female,3,Research Scientist,15630,Y,12,8,9,4,5,2,1,3
2736,35,No,Non-Travel,Research & Development,5,4,Technical Degree,1,Female,3,Manufacturing Director,48980,Y,15,8,10,4,5,3,1,3
2737,26,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,Female,3,Sales Executive,47890,Y,20,8,5,2,3,NA,4,4
2738,33,No,Travel_Frequently,Sales,29,4,Life Sciences,1,Female,1,Human Resources,31800,Y,14,8,15,15,16,1,4,3
2739,35,No,Travel_Frequently,Research & Development,15,3,Medical,1,Male,3,Manufacturing Director,65490,Y,20,8,9,9,10,2,1,4
2740,35,No,Travel_Rarely,Human Resources,3,2,Life Sciences,1,Female,1,Laboratory Technician,63880,Y,13,8,4,2,3,3,1,3
2741,31,No,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,2,Research Scientist,112440,Y,12,8,10,7,8,4,4,3
2742,37,No,Travel_Rarely,Sales,4,3,Marketing,1,Male,4,Human Resources,160320,Y,13,8,7,7,8,1,3,3
2743,32,No,Travel_Rarely,Research & Development,21,3,Other,1,Male,2,Sales Executive,23620,Y,11,8,9,9,10,1,4,3
2744,38,No,Travel_Frequently,Research & Development,25,3,Medical,1,Male,2,Manufacturing Director,163280,Y,17,8,10,10,11,4,4,3
2745,50,No,Travel_Rarely,Sales,2,4,Marketing,1,Female,4,Research Scientist,83760,Y,14,8,29,27,28,2,3,3
2746,59,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,1,Laboratory Technician,166060,Y,11,8,28,21,22,1,1,3
2747,36,No,Travel_Rarely,Sales,1,2,Marketing,1,Female,2,Sales Executive,86060,Y,14,8,17,17,18,3,3,3
2748,55,No,Travel_Rarely,Research & Development,7,3,Medical,1,Male,3,Research Scientist,22720,Y,17,8,21,5,6,4,3,3
2749,36,No,Travel_Frequently,Research & Development,3,3,Life Sciences,1,Female,2,Laboratory Technician,20180,Y,13,8,6,6,7,2,2,3
2750,45,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,1,Sales Executive,70830,Y,12,8,25,1,2,2,1,3
2751,35,No,Travel_Frequently,Human Resources,9,3,Other,1,Female,2,Sales Representative,40840,Y,13,8,5,3,4,2,1,3
2752,36,Yes,Travel_Rarely,Sales,7,2,Life Sciences,1,Male,4,Laboratory Technician,144110,Y,18,8,2,1,2,4,3,3
2753,59,No,Travel_Frequently,Research & Development,10,4,Life Sciences,1,Male,3,Research Scientist,23080,Y,19,8,20,4,5,1,3,3
2754,29,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,Female,1,Sales Representative,48410,Y,11,8,6,5,6,3,2,3
2755,31,No,Travel_Rarely,Research & Development,3,2,Medical,1,Female,3,Sales Executive,42850,Y,21,8,1,1,2,3,2,4
2756,32,No,Travel_Rarely,Sales,3,4,Life Sciences,1,Male,2,Manufacturing Director,97150,Y,15,8,10,10,11,2,2,3
2757,36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Sales Representative,43200,Y,17,8,5,1,2,2,4,3
2758,31,No,Travel_Rarely,Research & Development,27,3,Medical,1,Female,2,Research Director,21320,Y,18,8,11,11,12,3,4,3
2759,35,No,Travel_Rarely,Research & Development,2,4,Medical,1,Male,2,Healthcare Representative,101240,Y,14,8,16,15,16,3,1,3
2760,45,No,Travel_Rarely,Human Resources,14,3,Human Resources,1,Female,1,Sales Executive,54730,Y,13,8,17,0,1,4,1,3
2761,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,3,Sales Executive,52070,Y,17,8,16,5,6,1,3,3
2762,46,No,Travel_Rarely,Research & Development,9,3,Medical,1,Male,3,Manager,164370,Y,15,8,16,4,5,2,2,3
2763,30,No,Travel_Rarely,Sales,18,3,Life Sciences,1,Male,4,Human Resources,22960,Y,18,8,10,10,11,4,4,3
2764,35,No,Travel_Rarely,Research & Development,20,4,Life Sciences,1,Female,3,Human Resources,40690,Y,13,8,6,6,7,2,3,3
2765,55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,2,Laboratory Technician,74410,Y,12,8,24,1,2,1,4,3
2766,38,No,Non-Travel,Sales,11,1,Marketing,1,Male,2,Laboratory Technician,24300,Y,13,8,17,13,14,2,4,3
2767,34,No,Travel_Rarely,Research & Development,8,2,Medical,1,Male,1,Research Scientist,58780,Y,14,8,5,5,6,1,2,3
2768,56,No,Travel_Rarely,Human Resources,2,1,Medical,1,Male,2,Sales Executive,26440,Y,11,8,37,6,7,4,4,3
2769,23,No,Travel_Rarely,Research & Development,10,3,Medical,1,Male,2,Laboratory Technician,64390,Y,22,8,3,0,1,3,1,4
2770,51,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,Female,5,Manufacturing Director,24510,Y,17,8,10,4,5,4,4,3
2771,30,No,Travel_Rarely,Sales,8,2,Technical Degree,1,Male,1,Sales Representative,63920,Y,21,8,11,11,12,3,4,4
2772,46,Yes,Travel_Rarely,Sales,1,2,Medical,1,Female,2,Research Scientist,97140,Y,22,8,9,9,10,3,4,4
2773,40,No,Travel_Frequently,Research & Development,6,3,Medical,1,Male,1,Healthcare Representative,60770,Y,16,8,22,22,23,3,2,3
2774,51,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Female,5,Sales Representative,24500,Y,12,8,11,10,11,3,4,3
2775,30,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Male,1,Manufacturing Director,92500,Y,12,8,11,11,12,3,2,3
2776,46,No,Travel_Frequently,Research & Development,12,1,Medical,1,Male,1,Laboratory Technician,20740,Y,15,8,21,10,11,3,1,3
2777,32,No,Travel_Rarely,Sales,15,3,Marketing,1,Male,1,Research Scientist,101690,Y,14,8,12,11,12,2,3,3
2778,54,No,Travel_Rarely,Research & Development,25,1,Medical,1,Female,1,Laboratory Technician,48550,Y,25,8,16,4,5,1,3,4
2779,24,No,Travel_Rarely,Sales,6,2,Marketing,1,Male,2,Research Scientist,40870,Y,20,8,4,3,4,1,3,4
2780,28,No,Non-Travel,Sales,9,4,Medical,1,Male,2,Laboratory Technician,23670,Y,13,8,5,5,6,2,3,3
2781,58,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Male,2,Sales Executive,29720,Y,14,8,38,37,38,4,3,3
2782,44,No,Non-Travel,Research & Development,23,2,Medical,1,Female,1,Research Scientist,195860,Y,16,8,17,3,4,2,2,3
2783,37,Yes,Travel_Rarely,Human Resources,9,3,Human Resources,1,Male,2,Healthcare Representative,54840,Y,17,8,7,3,4,3,1,3
2784,32,No,Travel_Rarely,Human Resources,12,2,Human Resources,1,Female,1,Sales Representative,20610,Y,15,8,1,1,2,4,1,3
2785,20,Yes,Travel_Frequently,Sales,4,4,Life Sciences,1,Female,2,Healthcare Representative,99240,Y,22,8,1,1,2,4,4,4
2786,34,No,Travel_Rarely,Research & Development,1,4,Other,1,Male,4,Laboratory Technician,41980,Y,22,8,16,16,17,1,3,4
2787,37,No,Non-Travel,Sales,24,2,Life Sciences,1,Male,1,Research Scientist,68150,Y,20,8,17,1,2,3,4,4
2788,59,No,Non-Travel,Research & Development,12,2,Life Sciences,1,Male,2,Sales Executive,47230,Y,14,8,30,3,4,3,4,3
2789,50,No,Travel_Frequently,Research & Development,3,4,Medical,1,Male,4,Research Scientist,61420,Y,13,8,28,8,9,1,2,3
2790,25,Yes,Travel_Rarely,Sales,10,1,Marketing,1,Male,2,Research Director,82370,Y,13,8,6,6,7,3,3,3
2791,25,No,Travel_Rarely,Research & Development,26,3,Technical Degree,1,Male,1,Laboratory Technician,88530,Y,22,8,2,2,3,4,4,4
2792,22,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,1,Sales Representative,193310,Y,12,8,1,0,1,2,4,3
2793,51,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Female,1,Sales Executive,20730,Y,14,8,23,13,14,1,1,3
2794,34,Yes,Travel_Frequently,Human Resources,4,4,Life Sciences,1,Female,5,Sales Executive,55620,Y,15,8,9,9,10,1,3,3
2795,54,No,Non-Travel,Research & Development,9,3,Life Sciences,1,Male,1,Laboratory Technician,196130,Y,17,8,23,5,6,4,4,3
2796,24,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,2,Laboratory Technician,34070,Y,13,8,6,5,6,2,3,3
2797,34,No,Travel_Rarely,Sales,4,3,Marketing,1,Female,2,Sales Representative,50630,Y,12,8,12,1,2,3,2,3
2798,37,No,Travel_Rarely,Sales,6,1,Technical Degree,1,Male,1,Laboratory Technician,46390,Y,12,8,12,5,6,3,4,3
2799,34,No,Travel_Rarely,Sales,9,2,Medical,1,Male,2,Healthcare Representative,48760,Y,21,8,14,11,12,3,1,4
2800,36,No,Travel_Frequently,Human Resources,7,3,Medical,1,Male,1,Research Scientist,26900,Y,11,8,10,9,10,2,4,3
2801,36,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,2,Manufacturing Director,175670,Y,13,8,7,1,2,1,4,3
2802,43,No,Travel_Frequently,Research & Development,3,4,Life Sciences,1,Male,1,Sales Executive,24080,Y,12,8,25,25,26,3,4,3
2803,30,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Female,3,Healthcare Representative,28140,Y,24,8,10,10,11,1,3,4
2804,33,No,Non-Travel,Sales,7,3,Life Sciences,1,Male,2,Sales Executive,112450,Y,21,8,8,7,8,3,2,4
2805,56,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Male,2,Laboratory Technician,33120,Y,19,8,7,5,6,2,2,3
2806,51,No,Travel_Rarely,Research & Development,3,2,Other,1,Female,2,Sales Representative,190490,Y,14,8,23,20,21,1,3,3
2807,31,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Female,3,Sales Executive,21410,Y,20,8,12,7,8,2,3,4
2808,26,No,Travel_Rarely,Sales,17,3,Medical,1,Female,2,Manager,57690,Y,19,8,5,5,6,3,2,3
2809,58,Yes,Travel_Rarely,Sales,2,2,Medical,1,Female,1,Research Scientist,43850,Y,13,8,40,40,41,4,4,3
2810,19,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Male,1,Manager,53320,Y,23,8,0,0,1,4,3,4
2811,22,No,Travel_Rarely,Sales,29,4,Technical Degree,1,Male,1,Sales Executive,46630,Y,13,8,3,2,3,3,4,3
2812,49,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,1,Sales Executive,47240,Y,11,8,16,15,16,3,1,3
2813,43,No,Travel_Frequently,Sales,2,2,Life Sciences,1,Male,1,Sales Executive,32110,Y,13,8,18,3,4,2,3,3
2814,50,No,Travel_Frequently,Research & Development,19,4,Life Sciences,1,Male,2,Sales Executive,53770,Y,14,8,16,2,3,3,4,3
2815,31,Yes,Travel_Rarely,Research & Development,15,1,Medical,1,Female,2,Sales Executive,40660,Y,22,8,4,2,3,2,3,4
2816,41,No,Travel_Rarely,Research & Development,17,2,Other,1,Male,1,Manufacturing Director,52080,Y,11,8,12,9,10,3,3,3
2817,26,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1,Male,2,Sales Executive,48770,Y,13,8,8,8,9,3,3,3
2818,36,No,Travel_Rarely,Human Resources,25,1,Human Resources,1,Male,2,Research Scientist,31170,Y,21,8,7,3,4,2,2,4
2819,51,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,1,Female,1,Manager,15690,Y,11,8,18,4,5,1,4,3
2820,39,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,1,Research Scientist,196580,Y,13,8,17,15,16,4,3,3
2821,25,No,Travel_Rarely,Sales,29,1,Medical,1,Female,3,Research Scientist,30690,Y,14,8,6,2,3,1,3,3
2822,30,No,Travel_Rarely,Research & Development,21,1,Medical,1,Male,2,Laboratory Technician,104350,Y,11,8,12,11,12,3,4,3
2823,32,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,2,Research Director,41480,Y,15,8,10,5,6,1,1,3
2824,45,No,Travel_Rarely,Research & Development,2,1,Technical Degree,1,Female,2,Healthcare Representative,57680,Y,23,8,9,6,7,3,4,4
2825,38,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Female,2,Research Director,50420,Y,16,8,19,3,4,4,3,3
2826,30,No,Travel_Rarely,Sales,13,3,Marketing,1,Female,2,Laboratory Technician,57700,Y,16,8,5,5,6,1,3,3
2827,32,No,Travel_Frequently,Sales,2,3,Marketing,1,Male,3,Laboratory Technician,77560,Y,21,8,9,8,9,4,4,4
2828,30,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,3,Sales Executive,103060,Y,13,8,8,3,4,4,1,3
2829,30,No,Travel_Rarely,Sales,9,3,Medical,1,Male,2,Research Scientist,39360,Y,11,8,6,5,6,2,4,3
2830,41,No,Travel_Frequently,Sales,10,2,Medical,1,Female,3,Manufacturing Director,79450,Y,12,8,21,7,8,4,1,3
2831,41,No,Travel_Rarely,Research & Development,10,4,Medical,1,Male,4,Research Scientist,57430,Y,12,8,7,5,6,3,1,3
2832,19,No,Travel_Rarely,Research & Development,1,3,Other,1,Female,5,Manufacturing Director,152020,Y,18,8,1,1,2,2,2,3
2833,40,No,Travel_Frequently,Research & Development,26,4,Medical,1,Male,2,Manufacturing Director,54400,Y,12,8,20,20,21,2,2,3
2834,35,No,Travel_Rarely,Sales,8,1,Marketing,1,Female,3,Laboratory Technician,37600,Y,14,8,10,10,11,3,2,3
2835,53,No,Travel_Rarely,Sales,14,2,Life Sciences,1,Female,5,Manufacturing Director,35170,Y,12,8,13,7,8,2,3,3
2836,45,No,Travel_Rarely,Sales,1,4,Technical Degree,1,Male,1,Research Scientist,25800,Y,17,8,20,17,18,2,2,3
2837,32,No,Travel_Frequently,Sales,2,2,Life Sciences,1,Female,1,Manufacturing Director,21660,Y,19,8,9,9,10,2,4,3
2838,29,No,Non-Travel,Research & Development,10,4,Technical Degree,1,Male,3,Healthcare Representative,58690,Y,11,8,10,10,11,4,3,3
2839,51,No,Travel_Rarely,Research & Development,1,3,Other,1,Female,3,Research Director,80080,Y,15,8,10,1,2,2,3,3
2840,58,No,Travel_Rarely,Sales,3,3,Marketing,1,Female,1,Research Scientist,52060,Y,11,8,9,1,2,2,2,3
2841,40,No,Travel_Rarely,Research & Development,11,2,Technical Degree,1,Male,4,Laboratory Technician,52950,Y,18,8,15,12,13,3,4,3
2842,34,No,Travel_Frequently,Sales,24,4,Marketing,1,Male,2,Manufacturing Director,164130,Y,16,8,6,4,5,3,3,3
2843,22,No,Travel_Rarely,Research & Development,3,3,Medical,1,Male,1,Laboratory Technician,132690,Y,25,8,2,2,3,3,4,4
2844,27,No,Non-Travel,Research & Development,3,3,Medical,1,Male,1,Healthcare Representative,27830,Y,16,8,6,2,3,4,2,3
2845,28,No,Travel_Rarely,Sales,4,4,Life Sciences,1,Male,2,Healthcare Representative,54330,Y,13,8,5,5,6,3,4,3
2846,57,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Manufacturing Director,20130,Y,14,8,12,5,6,3,4,3
2847,27,No,Non-Travel,Research & Development,2,3,Life Sciences,1,Male,1,Manufacturing Director,139660,Y,19,8,1,1,2,3,3,3
2848,50,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Female,2,Manufacturing Director,43740,Y,15,8,21,5,6,3,2,3
2849,41,No,Travel_Rarely,Sales,7,4,Marketing,1,Male,4,Laboratory Technician,68420,Y,12,8,13,9,10,1,3,3
2850,30,No,Travel_Rarely,Human Resources,1,4,Human Resources,1,Female,1,Manager,174260,Y,12,8,12,10,11,2,4,3
2851,38,No,Travel_Rarely,Sales,1,1,Medical,1,Male,2,Laboratory Technician,176030,Y,16,8,12,8,9,1,4,3
2852,32,No,Travel_Rarely,Research & Development,20,3,Medical,1,Female,1,Manufacturing Director,45810,Y,14,8,8,5,6,3,3,3
2853,27,No,Travel_Rarely,Research & Development,5,4,Medical,1,Male,2,Healthcare Representative,47350,Y,13,8,6,5,6,3,2,3
2854,19,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,1,Male,2,Healthcare Representative,41870,Y,22,8,1,0,1,3,1,4
2855,36,No,Travel_Frequently,Sales,25,3,Marketing,1,Female,2,Research Director,55050,Y,21,8,13,8,9,4,2,4
2856,30,No,Non-Travel,Sales,1,3,Medical,1,Female,1,Sales Executive,54700,Y,18,8,12,12,13,3,1,3
2857,45,No,Travel_Rarely,Research & Development,24,2,Medical,1,Male,2,Sales Executive,54760,Y,13,8,9,5,6,3,1,3
2858,56,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Male,4,Manager,25870,Y,12,8,19,2,3,3,1,3
2859,33,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,1,Sales Executive,24400,Y,18,8,4,3,4,3,4,3
2860,19,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Male,2,Sales Executive,159720,Y,21,8,1,1,2,2,4,4
2861,46,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,Female,2,Laboratory Technician,153790,Y,12,8,24,24,25,2,1,3
